Time,Distance_m,Alt_m,Err_Fwd_m,Err_Right_m,PWM_Roll,PWM_Pitch,PWM_Throttle,PWM_Yaw
191.0,0.8,3.5,0.64,0.48,1525,1432,1407,1679
191.1,0.82,2.79,0.73,0.39,1505,1412,1449,1600
191.2,0.82,2.79,0.73,0.39,1523,1430,1409,1656
191.3,0.82,2.79,0.73,0.39,1523,1430,1404,1656
191.4,0.86,2.06,0.81,0.3,1504,1413,1447,1566
191.5,0.86,2.06,0.81,0.3,1522,1429,1406,1630
191.6,0.88,1.3,0.85,0.24,1510,1421,1451,1569
191.7,0.88,1.3,0.85,0.24,1521,1428,1408,1613
191.8,0.88,1.3,0.85,0.24,1521,1428,1404,1613
191.9,0.87,0.52,0.84,0.21,1515,1429,1450,1576
192.0,0.87,0.52,0.84,0.21,1521,1428,1406,1602
